"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2156","Remove product from empty cart","","Sun Dec 21 19:03:03 UTC 2025","passed","Sun Dec 21 19:03:05 UTC 2025","","","",""
"","1650","Return to products from confirmation page","","Sun Dec 21 19:03:17 UTC 2025","passed","Sun Dec 21 19:03:19 UTC 2025","","","",""
"","1516","Last name with numbers","","Sun Dec 21 19:03:22 UTC 2025","passed","Sun Dec 21 19:03:23 UTC 2025","","","",""
"","990","Failed login with locked out user","","Sun Dec 21 19:03:30 UTC 2025","passed","Sun Dec 21 19:03:31 UTC 2025","","","",""
"","1522","ZIP code with invalid format (letters)","","Sun Dec 21 19:03:19 UTC 2025","passed","Sun Dec 21 19:03:20 UTC 2025","","","",""
"","1141","Add multiple products to cart","","Sun Dec 21 19:02:56 UTC 2025","passed","Sun Dec 21 19:02:57 UTC 2025","","","",""
"","1247","Cancel checkout and return to cart","","Sun Dec 21 19:03:16 UTC 2025","passed","Sun Dec 21 19:03:17 UTC 2025","","","",""
"","1140","Continue shopping from empty cart","","Sun Dec 21 19:03:05 UTC 2025","passed","Sun Dec 21 19:03:06 UTC 2025","","","",""
"","1246","Sorting after adding and removing products from cart","","Sun Dec 21 19:03:47 UTC 2025","passed","Sun Dec 21 19:03:48 UTC 2025","","","",""
"","1673","Successful logout after login","","Sun Dec 21 19:03:31 UTC 2025","passed","Sun Dec 21 19:03:33 UTC 2025","","","",""
"","1800","Customer finds and buys cheapest product successfully","","Sun Dec 21 19:03:59 UTC 2025","passed","Sun Dec 21 19:04:00 UTC 2025","","","",""
"","2294","Remove product from cart","","Sun Dec 21 19:02:59 UTC 2025","passed","Sun Dec 21 19:03:01 UTC 2025","","","",""
"","892","Login with empty password","","Sun Dec 21 19:03:33 UTC 2025","passed","Sun Dec 21 19:03:34 UTC 2025","","","",""
"","1086","Sort products by price high to low","","Sun Dec 21 19:03:43 UTC 2025","passed","Sun Dec 21 19:03:45 UTC 2025","","","",""
"","997","Successful login with standard user","","Sun Dec 21 19:03:28 UTC 2025","passed","Sun Dec 21 19:03:29 UTC 2025","","","",""
"","1164","Change sorting multiple times","","Sun Dec 21 19:03:45 UTC 2025","passed","Sun Dec 21 19:03:46 UTC 2025","","","",""
"","1150","Navigate to checkout with empty cart","","Sun Dec 21 19:03:09 UTC 2025","passed","Sun Dec 21 19:03:10 UTC 2025","","","",""
"","1105","Sort products by name Z to A","","Sun Dec 21 19:03:41 UTC 2025","passed","Sun Dec 21 19:03:42 UTC 2025","","","",""
"","981","Login with special characters","","Sun Dec 21 19:03:34 UTC 2025","passed","Sun Dec 21 19:03:35 UTC 2025","","","",""
"","1642","Very long input values","","Sun Dec 21 19:03:23 UTC 2025","passed","Sun Dec 21 19:03:25 UTC 2025","","","",""
"","1052","Problem user logs in and navigates to inventory","","Sun Dec 21 19:03:38 UTC 2025","passed","Sun Dec 21 19:03:39 UTC 2025","","","",""
"","784","Login with empty username and password","","Sun Dec 21 19:03:33 UTC 2025","passed","Sun Dec 21 19:03:33 UTC 2025","","","",""
"","1312","Remove all items then add again","","Sun Dec 21 19:03:06 UTC 2025","passed","Sun Dec 21 19:03:08 UTC 2025","","","",""
"","1625","Complete checkout with valid information","","Sun Dec 21 19:03:10 UTC 2025","passed","Sun Dec 21 19:03:12 UTC 2025","","","",""
"","1786","Price-conscious shopper compares before buying","","Sun Dec 21 19:04:02 UTC 2025","passed","Sun Dec 21 19:04:04 UTC 2025","","","",""
"","1068","Add product shows Remove button (preventing duplicates)","","Sun Dec 21 19:03:08 UTC 2025","passed","Sun Dec 21 19:03:09 UTC 2025","","","",""
